SYMBOL,GENENAME,ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
Slc35b2,solute carrier family 35 member B2,ENSRNOG00000019900,193.2697473,-2.37341187,0.387307363,-6.127980243,8.90E-10,4.82E-08,down
Cd33,CD33 molecule,ENSRNOG00000037331,860.8030359,-2.206677234,0.406982514,-5.422044334,5.89E-08,1.83E-06,down
ENSRNOG00000066577,ENSRNOG00000066577,ENSRNOG00000066577,53.9499104,-4.167756893,1.018315201,-4.092796504,4.26E-05,0.000483767,down
Slc26a4,solute carrier family 26 member 4,ENSRNOG00000058692,3860.936638,-5.002202285,0.853911306,-5.857988122,4.69E-09,2.08E-07,down
ENSRNOG00000062682,ENSRNOG00000062682,ENSRNOG00000062682,579.3272596,-3.903999018,0.501352867,-7.786928682,6.87E-15,1.04E-12,down
Fgfbp1,fibroblast growth factor binding protein 1,ENSRNOG00000003095,4120.265413,2.211186197,0.43449354,5.089111784,3.60E-07,8.47E-06,up
Atp7b,ATPase copper transporting beta,ENSRNOG00000012878,154.976346,2.106110743,0.554863183,3.795729845,0.00014721,0.001319196,up
Kif22,kinesin family member 22,ENSRNOG00000020281,31.12320524,-4.11509174,1.325788869,-3.103881647,0.001909997,0.010429985,down
Tacr2,tachykinin receptor 2,ENSRNOG00000050658,16.20137966,3.012223933,1.05705946,2.849625822,0.004377069,0.019930898,up
Lilrc2,leukocyte immunoglobulin-like receptor,ENSRNOG00000058087,302.9823554,-2.858914628,0.334499265,-8.546848761,1.26E-17,3.21E-15,down
LOC682538,Ig kappa chain V-V region L6-like,ENSRNOG00000063859,1123.348011,-4.012160732,0.893258661,-4.491600144,7.07E-06,0.000109862,down
Jakmip1,janus kinase and microtubule interacting protein 1,ENSRNOG00000004998,124.1651637,-4.563182808,0.916507585,-4.978881662,6.40E-07,1.41E-05,down
LOC102557108,uncharacterized LOC102557108,ENSRNOG00000067110,27.03738497,2.412477832,0.899872991,2.680909258,0.007342242,0.029985481,up
ENSRNOG00000069427,ENSRNOG00000069427,ENSRNOG00000069427,43.07824733,-4.18490397,1.240229877,-3.374297013,0.000740045,0.004883515,down
LOC502791,immunoglobulin kappa variable 1-39-like,ENSRNOG00000066643,215.8603324,-3.687687321,0.528880215,-6.972632398,3.11E-12,2.96E-10,down
Foxo6,forkhead box O6,ENSRNOG00000032639,448.002674,2.075220744,0.329525851,6.297596186,3.02E-10,1.87E-08,up
ENSRNOG00000069285,ENSRNOG00000069285,ENSRNOG00000069285,134.5860046,2.227649522,0.520906474,4.276486531,1.90E-05,0.000249443,up
Gna13,G protein subunit alpha 13,ENSRNOG00000063135,131.7197222,-2.005673159,0.44471039,-4.510065885,6.48E-06,0.000101986,down
Tlr7,toll-like receptor 7,ENSRNOG00000004249,2285.8446,-2.249746546,0.201654388,-11.15644727,6.66E-29,6.58E-26,down
Cybb,cytochrome b-245 beta chain,ENSRNOG00000003622,4180.293094,-2.070727885,0.197534798,-10.48285115,1.04E-25,6.94E-23,down
Fgg,fibrinogen gamma chain,ENSRNOG00000025074,10709.99279,-3.734676998,0.758702478,-4.922452613,8.55E-07,1.82E-05,down
ENSRNOG00000056808,ENSRNOG00000056808,ENSRNOG00000056808,18.23879887,-3.342527872,0.978866144,-3.414693514,0.000638538,0.004335593,down
Trat1,T cell receptor associated transmembrane adaptor 1,ENSRNOG00000029564,136.2674876,-2.020357914,0.520304408,-3.883030554,0.000103163,0.000991185,down
Slc34a3,solute carrier family 34 member 3,ENSRNOG00000010451,476.5044744,2.410403777,0.489472897,4.924488756,8.46E-07,1.80E-05,up
Rnase3,ribonuclease A family member 3,ENSRNOG00000064658,1976.886862,2.742941808,0.816095433,3.361055214,0.000776453,0.005080909,up
LOC102552859,Ig heavy chain V region VH558 A1/A4-like,ENSRNOG00000063713,1493.977569,-5.314185185,1.149064454,-4.624792947,3.75E-06,6.36E-05,down
ENSRNOG00000065655,ENSRNOG00000065655,ENSRNOG00000065655,55.85488788,-4.018565201,0.805434896,-4.989311018,6.06E-07,1.35E-05,down
Acod1,aconitate decarboxylase 1,ENSRNOG00000009919,809.3357386,-5.150440777,0.489218666,-10.52789097,6.43E-26,4.64E-23,down
Cdca7l,cell division cycle associated 7 like,ENSRNOG00000005410,784.0016965,2.028945476,0.533153724,3.805554351,0.000141487,0.001280133,up
Prg2,proteoglycan 2,ENSRNOG00000008394,22.68364122,-3.826301638,1.322744935,-2.892698007,0.003819483,0.017954718,down
Scart1,scavenger receptor family member expressed on T-cells 1,ENSRNOG00000018978,130.7691289,-2.271064444,0.653734016,-3.473988485,0.000512783,0.003645206,down
Aox1,aldehyde oxidase 1,ENSRNOG00000015354,2434.73408,2.757296655,0.862245822,3.197808078,0.001384764,0.008031375,up
ENSRNOG00000068055,ENSRNOG00000068055,ENSRNOG00000068055,588.6223908,-4.498693727,1.49669761,-3.005746583,0.002649297,0.01346451,down
ENSRNOG00000068056,ENSRNOG00000068056,ENSRNOG00000068056,2211.996636,-3.479367021,1.215303507,-2.862961393,0.004197017,0.019251111,down
ENSRNOG00000068059,ENSRNOG00000068059,ENSRNOG00000068059,12.98667857,-6.970024316,2.507018631,-2.780204435,0.005432469,0.02359222,down
Lpar5,lysophosphatidic acid receptor 5,ENSRNOG00000021401,11.523082,-3.303036747,1.312532403,-2.516537298,0.011851436,0.043680393,down
Magee2,MAGE family member E2,ENSRNOG00000021400,30.98509261,3.285270333,0.935478112,3.51186232,0.000444978,0.003244282,up
Plekhs1,pleckstrin homology domain containing S1,ENSRNOG00000016926,56.42151577,-2.52761824,0.647100118,-3.90606982,9.38E-05,0.000914898,down
LOC100360610,rCG64220-like,ENSRNOG00000067682,294.1166065,-5.450620225,1.304575683,-4.17807897,2.94E-05,0.000355162,down
Cib4,calcium and integrin binding family member 4,ENSRNOG00000009898,11.10789934,7.08382912,2.50474602,2.828162641,0.004681602,0.020975683,up
Vegfd,vascular endothelial growth factor D,ENSRNOG00000003587,79.91250037,-2.070023268,0.567096772,-3.650211696,0.000262024,0.002104939,down
LOC102550806,Ig kappa chain V-V region K2-like,ENSRNOG00000063659,454.8489682,-4.173013255,0.622383651,-6.704888935,2.02E-11,1.65E-09,down
Aldh1l2,aldehyde dehydrogenase 1 family,ENSRNOG00000008586,35.87497119,-2.496216355,0.982231436,-2.541372902,0.011041808,0.041331494,down
Sla,src-like adaptor,ENSRNOG00000056714,1196.36432,-2.536128952,0.346898518,-7.310867072,2.65E-13,3.08E-11,down
Foxk2,forkhead box K2,ENSRNOG00000036663,1772.573146,-3.288651855,0.256294899,-12.83151506,1.09E-37,2.56E-34,down
ENSRNOG00000069208,ENSRNOG00000069208,ENSRNOG00000069208,908.8245163,3.12793565,0.595950978,5.248645883,1.53E-07,4.09E-06,up
Trim36,tripartite motif-containing 36,ENSRNOG00000016612,53.73738646,-2.502928863,0.652238282,-3.837445503,0.000124321,0.001147492,down
Clstn2,calsyntenin 2,ENSRNOG00000043085,53.44647965,-2.765987127,0.938421892,-2.947487853,0.003203673,0.015630396,down
Nrg4,neuregulin 4,ENSRNOG00000015149,172.6756816,2.085601212,0.425817886,4.897871319,9.69E-07,2.02E-05,up
ENSRNOG00000071196,ENSRNOG00000071196,ENSRNOG00000071196,35.46421544,2.312005247,0.855461217,2.702641805,0.006879083,0.028396639,up
Msx3,msh homeobox 3,ENSRNOG00000046776,190.5053704,3.658407696,0.660723365,5.536973402,3.08E-08,1.04E-06,up
LOC108349283,immunoglobulin kappa variable 1-39-like,ENSRNOG00000056052,269.3247585,-4.185052807,0.718039102,-5.828446941,5.59E-09,2.43E-07,down
LOC500174,immunoglobulin kappa variable 1D-33-like,ENSRNOG00000068921,182.3333105,-6.619326562,1.097731038,-6.030007657,1.64E-09,8.23E-08,down
Prrg4,proline rich and Gla domain 4,ENSRNOG00000022710,186.3831723,2.01874634,0.580472433,3.477764361,0.000505614,0.003612025,up
Fcgr3a,Fc gamma receptor 3A,ENSRNOG00000024382,3188.026499,-2.576099876,0.281899846,-9.13835147,6.34E-20,2.36E-17,down
Capn8,calpain 8,ENSRNOG00000003468,86.29713775,2.307906483,0.520254608,4.436109639,9.16E-06,0.000135302,up
LOC500164,immunoglobulin kappa variable 2-30-like,ENSRNOG00000070192,202.8362756,-3.186111538,0.859248045,-3.708023028,0.000208884,0.001753838,down
Zbtb22,zinc finger and BTB domain containing 22,ENSRNOG00000000476,236.0007154,-11.15486394,2.403082097,-4.641898813,3.45E-06,5.95E-05,down
Trim54,tripartite motif-containing 54,ENSRNOG00000006146,863.0212977,3.464629898,0.423880787,8.173595036,2.99E-16,6.04E-14,up
Coro6,coronin 6,ENSRNOG00000014496,4659.587748,2.476470801,0.246173573,10.05985645,8.31E-24,4.88E-21,up
ENSRNOG00000067010,ENSRNOG00000067010,ENSRNOG00000067010,248.3260978,-11.22824556,1.979092462,-5.673431525,1.40E-08,5.32E-07,down
Mir3556b,microRNA 3556b,ENSRNOG00000035509,49.55777722,2.141907881,0.654951712,3.270329461,0.001074223,0.006543628,up
Fabp4,fatty acid binding protein 4,ENSRNOG00000010805,1774.119506,-2.273110068,0.535197118,-4.247238996,2.16E-05,0.000277723,down
Pcsk4,proprotein convertase subtilisin/kexin type 4,ENSRNOG00000016405,408.6844361,2.058016949,0.352464309,5.838937154,5.25E-09,2.30E-07,up
H1f5,H1.5 linker histone,ENSRNOG00000060355,6.341176913,-5.935955646,2.134425583,-2.781055331,0.00541825,0.023552264,down
ENSRNOG00000030812,ENSRNOG00000030812,ENSRNOG00000030812,1068.033177,-4.906617769,1.060121837,-4.628352701,3.69E-06,6.27E-05,down
Chi3l1,chitinase 3 like 1,ENSRNOG00000053272,17668.13704,-3.101890667,0.353285221,-8.780131401,1.63E-18,4.79E-16,down
Cxcl11,C-X-C motif chemokine ligand 11,ENSRNOG00000022298,873.9764339,-5.411217131,0.366733822,-14.75516249,2.85E-49,1.34E-45,down
ENSRNOG00000065459,ENSRNOG00000065459,ENSRNOG00000065459,123.6397208,-4.435180843,1.135760778,-3.905030821,9.42E-05,0.000917884,down
Cd40lg,CD40 ligand,ENSRNOG00000000871,45.07108633,-5.685915429,1.205889839,-4.715120108,2.42E-06,4.41E-05,down
ENSRNOG00000032997,ENSRNOG00000032997,ENSRNOG00000032997,927.9429629,2.127835706,0.410056692,5.189125665,2.11E-07,5.40E-06,up
Lypd2,Ly6/Plaur domain containing 2,ENSRNOG00000006058,1558.577653,2.244834098,0.452389924,4.962166443,6.97E-07,1.53E-05,up
ENSRNOG00000067603,ENSRNOG00000067603,ENSRNOG00000067603,1129.627627,-5.540108839,0.552785413,-10.02216901,1.22E-23,6.93E-21,down
Tmem52,transmembrane protein 52,ENSRNOG00000016618,460.3746708,2.61065334,0.446676993,5.844611158,5.08E-09,2.24E-07,up
Nr1i2,nuclear receptor subfamily 1,ENSRNOG00000002906,146.1243314,2.459872582,0.655797505,3.750963619,0.000176156,0.001523334,up
Arr3,arrestin 3,ENSRNOG00000002904,35.03991982,2.559932439,0.827031832,3.095325161,0.001965972,0.010673559,up
Atp8a2,ATPase phospholipid transporting 8A2,ENSRNOG00000008053,11.19095556,-4.377828055,1.572155816,-2.78460189,0.005359348,0.023339457,down
ENSRNOG00000070877,ENSRNOG00000070877,ENSRNOG00000070877,6.619541288,-5.998054231,2.057542771,-2.915154094,0.00355513,0.016978887,down
Mafb,MAF bZIP transcription factor B,ENSRNOG00000016037,355.1228902,-2.25479187,0.461780828,-4.882818286,1.05E-06,2.15E-05,down
Lcn2,lipocalin 2,ENSRNOG00000013973,63303.53191,-4.35736933,0.821823576,-5.302073895,1.14E-07,3.21E-06,down
Strip2,striatin interacting protein 2,ENSRNOG00000057729,160.1162295,-2.200651551,0.475002395,-4.632927272,3.61E-06,6.17E-05,down
ENSRNOG00000014538,ENSRNOG00000014538,ENSRNOG00000014538,135.8265878,3.747215111,0.545204288,6.873047763,6.28E-12,5.67E-10,up
Ccr4,C-C motif chemokine receptor 4,ENSRNOG00000010315,34.00855967,-2.438264229,0.790449207,-3.084656429,0.002037874,0.010975057,down
Ttc6,tetratricopeptide repeat domain 6,ENSRNOG00000022791,1036.673572,2.152175363,0.271980315,7.912982102,2.51E-15,4.25E-13,up
Vwce,von Willebrand factor C and EGF domains,ENSRNOG00000060269,45.06324651,-4.077087263,0.951605796,-4.284428784,1.83E-05,0.000242223,down
Shcbp1,SHC binding and spindle associated 1,ENSRNOG00000053026,235.3027846,-2.328553313,0.512850486,-4.540413582,5.61E-06,9.02E-05,down
Krt42,keratin 42,ENSRNOG00000034087,12.5841099,7.262619055,2.042922357,3.555014722,0.000377958,0.002828132,up
Nipal1,NIPA-like domain containing 1,ENSRNOG00000025882,27.77042462,-4.580713779,1.241934433,-3.68837006,0.000225695,0.001863326,down
Gpr84,G protein-coupled receptor 84,ENSRNOG00000036834,40.35205658,-6.231318804,1.211724716,-5.142520179,2.71E-07,6.67E-06,down
Serpine1,serpin family E member 1,ENSRNOG00000001414,1857.205821,-2.623566302,0.400092232,-6.557403741,5.48E-11,3.98E-09,down
Rpl3l,ribosomal protein L3-like,ENSRNOG00000014641,55.88122367,-3.871075551,1.348598282,-2.870443781,0.004098961,0.01892619,down
LOC680875,similar to dystonin,ENSRNOG00000023828,393.212006,2.420923224,0.563118699,4.299134849,1.71E-05,0.000229772,up
LOC100361866,eosinophil cationic protein-like,ENSRNOG00000068464,1378.191195,2.436623379,0.542637491,4.490333638,7.11E-06,0.000110426,up
ENSRNOG00000067213,ENSRNOG00000067213,ENSRNOG00000067213,646.2646244,-3.227604017,0.380685465,-8.478400966,2.28E-17,5.72E-15,down
LOC500745,immunoglobulin heavy variable 7-4-1-like,ENSRNOG00000062657,745.4788324,-3.618792551,0.396059683,-9.136987948,6.42E-20,2.36E-17,down
ENSRNOG00000064766,ENSRNOG00000064766,ENSRNOG00000064766,35.80048571,3.244411016,0.875359733,3.706374527,0.000210247,0.001762806,up
ENSRNOG00000064760,ENSRNOG00000064760,ENSRNOG00000064760,124.3915431,2.892092581,0.75284577,3.841547229,0.000122261,0.001132379,up
Dmgdh,dimethylglycine dehydrogenase,ENSRNOG00000023588,29.75289508,-8.166172635,1.483735829,-5.503791493,3.72E-08,1.24E-06,down
Endod1,endonuclease domain containing 1,ENSRNOG00000024757,1024.111216,-2.483859184,0.469183288,-5.29400609,1.20E-07,3.33E-06,down
Klrc3,killer cell lectin like receptor C3,ENSRNOG00000065970,161.5878103,-2.415782541,0.394255577,-6.127453054,8.93E-10,4.82E-08,down
Ttpa,alpha tocopherol transfer protein,ENSRNOG00000007139,310.9412175,2.194153577,0.593677244,3.695869431,0.000219136,0.001817963,up
Gdf15,growth differentiation factor 15,ENSRNOG00000019661,208.9206804,2.4365532,0.526774526,4.625419566,3.74E-06,6.35E-05,up
LOC102552133,immunoglobulin kappa variable 1-39-like,ENSRNOG00000070091,2134.908825,-5.052385106,0.847123091,-5.964168799,2.46E-09,1.18E-07,down
Hhipl2,HHIP like 2,ENSRNOG00000056400,5.753536016,-5.796819298,2.303267212,-2.516781061,0.01184324,0.043665551,down
Gpr55,G protein-coupled receptor 55,ENSRNOG00000017521,42.20269384,-2.118471753,0.613458174,-3.453327128,0.000553717,0.003887616,down
ENSRNOG00000068649,ENSRNOG00000068649,ENSRNOG00000068649,76.0254627,-2.839384154,0.742868339,-3.822190294,0.000132272,0.001209579,down
Wnt2b,Wnt family member 2B,ENSRNOG00000014385,65.88259502,2.038880068,0.687076292,2.967472596,0.00300259,0.014873518,up
ENSRNOG00000063337,ENSRNOG00000063337,ENSRNOG00000063337,120.2342437,2.699664221,0.748177017,3.608322842,0.000308183,0.002398766,up
ENSRNOG00000066971,ENSRNOG00000066971,ENSRNOG00000066971,205.5945082,-2.826234444,0.518545438,-5.450312036,5.03E-08,1.61E-06,down
Hap1,huntingtin-associated protein 1,ENSRNOG00000014819,2906.308171,2.565528291,0.463654067,5.533281112,3.14E-08,1.06E-06,up
Lca5l,lebercilin LCA5 like,ENSRNOG00000028248,537.3752439,2.196931228,0.412049754,5.33171348,9.73E-08,2.81E-06,up
LOC120102522,immunoglobulin kappa variable 5-2-like,ENSRNOG00000064041,1561.305532,-4.327202462,0.949137892,-4.559087251,5.14E-06,8.36E-05,down
F10,coagulation factor X,ENSRNOG00000033444,55.21954121,-2.630834828,0.771376425,-3.41057199,0.000648268,0.004382635,down
LOC299458,Ig heavy chain variable gene segment,ENSRNOG00000030235,953.3891681,-4.53189891,1.813926187,-2.49839213,0.012475811,0.045453302,down
ENSRNOG00000029677,ENSRNOG00000029677,ENSRNOG00000029677,15.31134015,2.550732504,0.978192441,2.607597849,0.009118001,0.035518633,up
Dnah2,dynein,ENSRNOG00000052688,2620.781435,2.014460232,0.370224953,5.44117898,5.29E-08,1.67E-06,up
Ctsw,cathepsin W,ENSRNOG00000027096,952.8399456,-2.151651723,0.501448058,-4.290876569,1.78E-05,0.000236461,down
ENSRNOG00000069417,ENSRNOG00000069417,ENSRNOG00000069417,36.72694679,3.643953932,1.399203098,2.604306648,0.009206035,0.035783457,up
ENSRNOG00000066341,ENSRNOG00000066341,ENSRNOG00000066341,118.4941764,2.73777153,0.507273137,5.397036296,6.78E-08,2.06E-06,up
Gadl1,glutamate decarboxylase-like 1,ENSRNOG00000067908,6.883075174,-6.05462092,1.998555959,-3.02949782,0.002449607,0.012654788,down
ENSRNOG00000050898,ENSRNOG00000050898,ENSRNOG00000050898,13769.21624,-3.506094738,0.980696907,-3.575105329,0.000350087,0.002648079,down
Ms4a14,membrane spanning 4-domains A14,ENSRNOG00000025805,25.87812222,-2.788732913,1.131484185,-2.464668044,0.013714024,0.048985366,down
Tnfsf11,TNF superfamily member 11,ENSRNOG00000071047,44.31380399,-2.053117145,0.747145926,-2.74794665,0.005996977,0.025479473,down
Il23r,interleukin 23 receptor,ENSRNOG00000007544,42.87100361,-3.890588422,0.90904674,-4.279855206,1.87E-05,0.000246423,down
Rhbdl2,rhomboid like 2,ENSRNOG00000026592,389.1187328,-2.443418747,0.356829627,-6.847578127,7.51E-12,6.68E-10,down
Hsd17b13,hydroxysteroid (17-beta) dehydrogenase 13,ENSRNOG00000002212,633.2145627,2.062259942,0.367177608,5.616518814,1.95E-08,6.98E-07,up
Bcat1,branched chain amino acid transaminase 1,ENSRNOG00000015514,3101.261093,-3.473372813,0.271998042,-12.7698449,2.42E-37,5.04E-34,down
Fcrla,Fc receptor-like A,ENSRNOG00000003136,2209.296649,-2.364041552,0.31323886,-7.547088997,4.45E-14,5.68E-12,down
C3,complement C3,ENSRNOG00000046834,24695.64438,-2.044188471,0.235129185,-8.693895111,3.50E-18,9.67E-16,down
Scgb1a1,secretoglobin family 1A member 1,ENSRNOG00000020196,1367989.737,2.448571885,0.367663149,6.659824058,2.74E-11,2.14E-09,up
Slc7a11,solute carrier family 7 member 11,ENSRNOG00000010210,35.48182611,-3.667177957,1.369908924,-2.676950191,0.007429568,0.03022318,down
Ccr8,C-C motif chemokine receptor 8,ENSRNOG00000026759,27.88055613,-5.189939016,1.298981604,-3.995390698,6.46E-05,0.000680454,down
Or13c7d,olfactory receptor family 13 subfamily C member 7D,ENSRNOG00000062897,21.62995635,3.717190421,1.416647739,2.623934179,0.008692058,0.034268101,up
Rtp3,receptor (chemosensory) transporter protein 3,ENSRNOG00000037167,510.5215419,-2.494271647,0.317505896,-7.855827807,3.97E-15,6.37E-13,down
Arg1,arginase 1,ENSRNOG00000013304,2060.496186,-2.675128124,0.418819672,-6.387302952,1.69E-10,1.11E-08,down
Krt13,keratin 13,ENSRNOG00000014070,10.69900836,7.034572207,1.768539812,3.977615974,6.96E-05,0.000720426,up
LOC100361705,rCG64259-like,ENSRNOG00000069376,663.2307924,-5.278024426,0.958720999,-5.505276752,3.69E-08,1.23E-06,down
ENSRNOG00000064829,ENSRNOG00000064829,ENSRNOG00000064829,7.795224593,-6.234164028,1.953589248,-3.191133465,0.001417158,0.008161265,down
Cdc6,cell division cycle 6,ENSRNOG00000027787,131.2095702,-2.060964015,0.46715876,-4.411699383,1.03E-05,0.000149496,down
Ccl9,C-C motif chemokine ligand 9,ENSRNOG00000028548,17202.87528,-4.658193013,0.391240643,-11.90620937,1.10E-32,1.47E-29,down
Tbx1,T-box transcription factor 1,ENSRNOG00000001892,962.2186684,2.263085074,0.372936424,6.068286519,1.29E-09,6.72E-08,up
Ubd,ubiquitin D,ENSRNOG00000000767,1201.001415,-3.275250324,0.913389648,-3.585819405,0.000336021,0.002564417,down
Snap25,synaptosome associated protein 25,ENSRNOG00000006037,43.59316622,-3.434982683,0.897780099,-3.826084678,0.000130198,0.001194686,down
Msr1,macrophage scavenger receptor 1,ENSRNOG00000012779,608.6220485,-2.514000786,0.528158041,-4.759940378,1.94E-06,3.66E-05,down
Esco2,establishment of sister chromatid cohesion N-acetyltransferase 2,ENSRNOG00000015921,130.8175533,-2.771566533,0.697362211,-3.974357212,7.06E-05,0.000728353,down
RGD1566006,similar to paired immunoglobin-like type 2 receptor beta,ENSRNOG00000066614,807.9669091,-2.044951096,0.247837691,-8.251170705,1.57E-16,3.42E-14,down
Artn,artemin,ENSRNOG00000019842,339.2422697,2.085273304,0.274615639,7.593425179,3.12E-14,4.12E-12,up
Birc5,baculoviral IAP repeat-containing 5,ENSRNOG00000050819,231.3262309,-2.292890694,0.479170142,-4.785128479,1.71E-06,3.29E-05,down
Prss30,protease,ENSRNOG00000033266,1143.157336,-2.361684323,0.533754574,-4.424663389,9.66E-06,0.000141564,down
ENSRNOG00000064985,ENSRNOG00000064985,ENSRNOG00000064985,258.6762874,2.233947431,0.480119521,4.652898569,3.27E-06,5.71E-05,up
Mir29b2,microRNA 29b-2,ENSRNOG00000035637,35.54188377,2.052051566,0.702523484,2.920972198,0.00348941,0.016733123,up
Mirlet7b,microRNA let-7b,ENSRNOG00000035636,38.57076523,3.214436343,0.794359342,4.046577124,5.20E-05,0.000568934,up
Marco,macrophage receptor with collagenous structure,ENSRNOG00000049303,16.21182393,-7.291037042,1.736844006,-4.197865217,2.69E-05,0.000330839,down
ENSRNOG00000068530,ENSRNOG00000068530,ENSRNOG00000068530,1532.52244,2.402945779,0.293277551,8.193418718,2.54E-16,5.24E-14,up
Tlr9,toll-like receptor 9,ENSRNOG00000048161,14.13693317,-4.605759482,1.518533314,-3.03303157,0.002421103,0.012535516,down
Nos2,nitric oxide synthase 2,ENSRNOG00000057443,1368.232017,-2.188076085,0.542889982,-4.030422663,5.57E-05,0.000603507,down
LOC691815,Ig heavy chain V region PJ14-like,ENSRNOG00000066796,280.5162148,-11.40403965,2.700547088,-4.222862731,2.41E-05,0.000302717,down
ENSRNOG00000066797,ENSRNOG00000066797,ENSRNOG00000066797,62.06301056,2.303183442,0.731869793,3.146985247,0.001649633,0.009220068,up
Mir351,microRNA 351,ENSRNOG00000069684,8.104707659,4.652907503,1.777771804,2.617269265,0.008863639,0.034810699,up
Irf4,interferon regulatory factor 4,ENSRNOG00000061070,1343.286277,-2.165767027,0.427587184,-5.065088727,4.08E-07,9.56E-06,down
LOC100911032,uncharacterized LOC100911032,ENSRNOG00000067824,183.3722495,-2.531508513,0.668152436,-3.788818803,0.000151365,0.00134807,down
Cend1,cell cycle exit and neuronal differentiation 1,ENSRNOG00000062814,5.859797006,-5.8222295,2.102882994,-2.768689231,0.005628229,0.024190562,down
T2,brachyury 2,ENSRNOG00000024172,2728.990236,2.299980725,0.38753402,5.934913089,2.94E-09,1.38E-07,up
Cd3e,CD3 epsilon subunit of T-cell receptor complex,ENSRNOG00000016069,898.6708963,-2.361144406,0.40513629,-5.828024947,5.61E-09,2.43E-07,down
Ocstamp,osteoclast stimulatory transmembrane protein,ENSRNOG00000019110,314.7770912,-2.152665295,0.352337835,-6.109662605,9.98E-10,5.33E-08,down
LOC299411,immunoglobulin heavy variable 3-30-like,ENSRNOG00000065406,1232.256552,-7.741907504,1.638611549,-4.724675295,2.30E-06,4.23E-05,down
Nefl,neurofilament light chain,ENSRNOG00000013658,63.73238094,-9.266260077,1.295789679,-7.15105254,8.61E-13,9.27E-11,down
ENSRNOG00000070986,ENSRNOG00000070986,ENSRNOG00000070986,14.88732283,-7.167659548,2.306435251,-3.107678633,0.00188563,0.010317929,down
Niban3,niban apoptosis regulator 3,ENSRNOG00000039357,921.78542,2.254474004,0.429056152,5.254496402,1.48E-07,3.99E-06,up
ENSRNOG00000067585,ENSRNOG00000067585,ENSRNOG00000067585,34.91599932,3.572052851,1.081033424,3.304294549,0.000952157,0.005950667,up
ENSRNOG00000065521,ENSRNOG00000065521,ENSRNOG00000065521,76.13169985,-2.587271409,0.98387572,-2.629672991,0.008546704,0.033801519,down
LOC690539,Ig kappa chain V-VI region NQ2-48.2.2-like,ENSRNOG00000068347,1408.932172,-3.785708975,1.016388196,-3.724668381,0.000195572,0.001662895,down
LOC120102306,immunoglobulin kappa variable 3-20-like,ENSRNOG00000064697,269.9740525,-5.801694703,1.55208957,-3.737989621,0.000185498,0.001592379,down
Ccnb1,cyclin B1,ENSRNOG00000058539,363.4462418,-2.438220619,0.492265234,-4.953062796,7.31E-07,1.59E-05,down
ENSRNOG00000070827,ENSRNOG00000070827,ENSRNOG00000070827,44.79543167,-2.59519952,0.957602034,-2.710102348,0.006726245,0.02785146,down
Cyp11b2,cytochrome P450,ENSRNOG00000030111,20.50336803,-3.129662227,1.202640141,-2.602326433,0.009259367,0.035916396,down
Cd68,Cd68 molecule,ENSRNOG00000037563,4818.022922,-2.139910767,0.438116494,-4.88434194,1.04E-06,2.13E-05,down
Slco1a4,solute carrier organic anion transporter family,ENSRNOG00000047493,2181.844828,2.302988471,0.318263733,7.236100862,4.62E-13,5.25E-11,up
Gdf2,growth differentiation factor 2,ENSRNOG00000057751,16.0868863,7.618038436,1.664448073,4.576915651,4.72E-06,7.81E-05,up
Ckm,creatine kinase,ENSRNOG00000016837,9.561456585,6.871454173,1.806590243,3.803548813,0.000142638,0.001287114,up
Slc7a2,solute carrier family 7 member 2,ENSRNOG00000011016,466.2370425,-4.348141211,0.449784229,-9.667171344,4.16E-22,1.95E-19,down
Nmb,neuromedin B,ENSRNOG00000011011,17.72352377,2.693559882,0.964672999,2.792199932,0.0052351,0.022877971,up
Csf2rb,colony stimulating factor 2 receptor subunit beta,ENSRNOG00000000187,828.5589652,-3.396172215,0.474948994,-7.150604075,8.64E-13,9.27E-11,down
Mpz,myelin protein zero,ENSRNOG00000003171,193.8177298,-3.078869594,0.522702874,-5.890286335,3.86E-09,1.76E-07,down
Tigit,T cell immunoreceptor with Ig and ITIM domains,ENSRNOG00000056574,116.8476228,-4.874885863,0.833750075,-5.846939038,5.01E-09,2.22E-07,down
Asf1b,anti-silencing function 1B histone chaperone,ENSRNOG00000005115,188.6990666,-2.060114576,0.478467809,-4.305649275,1.66E-05,0.000223912,down
Nutm1,NUT midline carcinoma,ENSRNOG00000005111,11.23803303,-4.259451224,1.668338659,-2.553109467,0.010676593,0.040184917,down
Il10,interleukin 10,ENSRNOG00000004647,36.03012586,-2.903035724,1.163394996,-2.495313917,0.012584574,0.045796239,down
Alx1,ALX homeobox 1,ENSRNOG00000004390,46.86625778,4.110765828,1.058188346,3.884720374,0.000102448,0.00098482,up
Fcamr,Fc alpha and mu receptor,ENSRNOG00000004393,183.6398704,-3.791065456,0.388463034,-9.759140821,1.69E-22,8.12E-20,down
Dcdc1,doublecortin domain containing 1,ENSRNOG00000022178,2055.284338,2.191380247,0.409534463,5.350905586,8.75E-08,2.58E-06,up
ENSRNOG00000065905,ENSRNOG00000065905,ENSRNOG00000065905,471.4024264,-4.241343044,1.218050669,-3.482074393,0.000497545,0.003562516,down
ENSRNOG00000067679,ENSRNOG00000067679,ENSRNOG00000067679,51.87343055,-5.92302985,1.484082567,-3.991037952,6.58E-05,0.000688046,down
